district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Bhadradri Kothagudem,TSD0001,6974.14,0.13155728578567505,0.2545704245567322,0.1666453071489726,1825.0,304.127685546875,0.16847793757915497,31-05-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,0.19051440060138702,0.23849642276763916,0.2093871828748557,758.0,158.71548461914062,0.20938287675380707,31-05-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,0.15146346390247345,0.17211516201496124,0.15878140307922908,559.0,88.75880432128906,0.1591094732284546,31-05-2022.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,0.14466789364814758,0.1971418708562851,0.1629463834444968,1111.0,181.03343200683594,0.16215619444847107,31-05-2022.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,0.1742442399263382,0.22202207148075104,0.1992001958122761,977.0,194.61859130859375,0.19891618192195892,31-05-2022.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,0.15877892076969147,0.2097625434398651,0.18459567102422014,559.0,103.18898010253906,0.1826796978712082,31-05-2022.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,0.13109824061393738,0.1877722591161728,0.16239595084354796,1160.0,188.37930297851562,0.16501900553703308,31-05-2022.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,0.1268865019083023,0.16696371138095856,0.150296079384169,933.0,140.2262420654297,0.15345393121242523,31-05-2022.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,0.1476510614156723,0.2589125633239746,0.1952743163827975,1041.0,203.2805633544922,0.18942689895629883,31-05-2022.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,0.19214214384555817,0.24131618440151215,0.20419567600202626,721.0,147.22508239746094,0.19950519502162933,31-05-2022.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,0.10462174564599991,0.25424134731292725,0.15554706231350576,1639.0,254.94163513183594,0.14580918848514557,31-05-2022.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,0.10556571185588837,0.2261713445186615,0.16292259579613094,1890.0,307.9237060546875,0.16736899316310883,31-05-2022.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,0.18923161923885345,0.2582398056983948,0.21914605103154958,991.0,217.17373657226562,0.22160588204860687,31-05-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,0.18543928861618042,0.23432615399360657,0.20316804613880846,1101.0,223.68801879882812,0.19952750205993652,31-05-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,0.16301272809505463,0.2176513373851776,0.1889289252946467,582.0,109.95663452148438,0.18793249130249023,31-05-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,0.18341872096061707,0.20378591120243073,0.19170067802308097,504.0,96.61714172363281,0.19036155939102173,31-05-2022.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,0.17694346606731415,0.2503976821899414,0.22396617033043686,1176.0,263.38421630859375,0.22766637802124023,31-05-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,0.15525475144386292,0.19953276216983795,0.18018968580184952,969.0,174.6038055419922,0.18122027814388275,31-05-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,0.1595025360584259,0.2440626174211502,0.20964579350348506,946.0,198.32492065429688,0.21177877485752106,31-05-2022.geojson,"[77.74593740335436, 17.25474880524307]",
