district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Jagtial,TSD0002,2853.09,18.954072952270508,24.790971755981445,21.0800953740659,23.0,484.8421936035156,20.949644088745117,31-07-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,18.328832626342773,20.512176513671875,19.71479528090533,17.0,335.1515197753906,19.807035446166992,31-07-2022.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,21.40109634399414,29.76292610168457,25.366003088048988,37.0,938.5421142578125,25.500110626220703,31-07-2022.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,16.369216918945312,18.434703826904297,17.684615071614584,30.0,530.5384521484375,17.8584041595459,31-07-2022.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,19.916900634765625,23.14297866821289,21.584285960477942,17.0,366.932861328125,21.62482452392578,31-07-2022.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,12.437997817993164,19.48542594909668,16.53327355018029,39.0,644.7976684570312,16.780715942382812,31-07-2022.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,19.025985717773438,22.272037506103516,20.904762268066406,32.0,668.952392578125,21.125431060791016,31-07-2022.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,22.631601333618164,29.537200927734375,26.760023328993057,36.0,963.36083984375,26.838483810424805,31-07-2022.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,16.26334571838379,17.975263595581055,17.02075703938802,24.0,408.4981689453125,16.966489791870117,31-07-2022.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,7.797640800476074,11.301379203796387,9.146189563679245,53.0,484.748046875,9.048120498657227,31-07-2022.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,7.887531280517578,16.38719367980957,11.315918969326331,61.0,690.2710571289062,11.039697647094727,31-07-2022.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,18.93010139465332,24.143760681152344,20.925855232007574,33.0,690.55322265625,20.79583168029785,31-07-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,17.77550506591797,20.034757614135742,18.44197747646234,39.0,719.2371215820312,18.366785049438477,31-07-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,23.708290100097656,29.075761795043945,25.90667082134046,19.0,492.22674560546875,25.869661331176758,31-07-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,18.38875961303711,19.978824615478516,19.213224283854167,15.0,288.1983642578125,19.191781997680664,31-07-2022.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,15.757959365844727,16.786706924438477,16.219757862580128,39.0,632.570556640625,16.197423934936523,31-07-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,16.6289005279541,19.587303161621094,18.198689778645832,33.0,600.5567626953125,18.42072105407715,31-07-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,12.705671310424805,16.133502960205078,14.051519578503024,31.0,435.59710693359375,13.794347763061523,31-07-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,7.603876113891602,10.158768653869629,8.874664306640625,18.0,159.74395751953125,8.856353759765625,31-07-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,20.432273864746094,22.687532424926758,21.603099822998047,16.0,345.64959716796875,21.65678596496582,31-07-2022.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,20.128643035888672,21.644798278808594,20.73009421608665,11.0,228.03103637695312,20.669984817504883,31-07-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,12.449982643127441,18.766300201416016,16.23797607421875,30.0,487.1392822265625,16.578960418701172,31-07-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,8.518763542175293,13.02128791809082,10.817567443847656,20.0,216.35134887695312,10.978772163391113,31-07-2022.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,6.523190498352051,8.76845932006836,7.733242943173363,21.0,162.39810180664062,7.871550559997559,31-07-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,10.306589126586914,15.046823501586914,12.848164876302084,42.0,539.6229248046875,12.829521179199219,31-07-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,10.698113441467285,20.104673385620117,15.126861572265625,30.0,453.80584716796875,14.989892959594727,31-07-2022.geojson,"[79.75491488779194, 17.080574047365182]",
